OUTID;Birth;SEXTYPENAME;REGNAME;AREANAME;TERNAME;REGTYPENAME;TerTypeName;ClassProfileNAME;ClassLangName;EONAME;EOTYPENAME;EORegName;EOAreaName;EOTerName;EOParent;UkrTest;UkrTestStatus;UkrBall100;UkrBall12;UkrBall;UkrAdaptScale;UkrPTName;UkrPTRegName;UkrPTAreaName;UkrPTTerName;histTest;HistLang;histTestStatus;histBall100;histBall12;histBall;histPTName;histPTRegName;histPTAreaName;histPTTerName;mathTest;mathLang;mathTestStatus;mathBall100;mathBall12;mathBall;mathPTName;mathPTRegName;mathPTAreaName;mathPTTerName;physTest;physLang;physTestStatus;physBall100;physBall12;physBall;physPTName;physPTRegName;physPTAreaName;physPTTerName;chemTest;chemLang;chemTestStatus;chemBall100;chemBall12;chemBall;chemPTName;chemPTRegName;chemPTAreaName;chemPTTerName;bioTest;bioLang;bioTestStatus;bioBall100;bioBall12;bioBall;bioPTName;bioPTRegName;bioPTAreaName;bioPTTerName;geoTest;geoLang;geoTestStatus;geoBall100;geoBall12;geoBall;geoPTName;geoPTRegName;geoPTAreaName;geoPTTerName;engTest;engTestStatus;engBall100;engBall12;engDPALevel;engBall;engPTName;engPTRegName;engPTAreaName;engPTTerName;fraTest;fraTestStatus;fraBall100;fraBall12;fraDPALevel;fraBall;fraPTName;fraPTRegName;fraPTAreaName;fraPTTerName;deuTest;deuTestStatus;deuBall100;deuBall12;deuDPALevel;deuBall;deuPTName;deuPTRegName;deuPTAreaName;deuPTTerName;spaTest;spaTestStatus;spaBall100;spaBall12;spaDPALevel;spaBall;spaPTName;spaPTRegName;spaPTAreaName;spaPTTerName;year
aa615c72-bd8b-406e-8f6e-8968f2c1b2c7;2002.0;жіноча;Полтавська область;м.Полтава;Шевченківський район міста;Студент закладу вищої освіти;місто;Молодший спеціаліст;українська;Коледж управління, економіки і права Полтавської державної аграрної академії;заклад вищої освіти;Полтавська область;м.Полтава. Шевченківський район міста;Шевченківський район міста;Міністерство освіти і науки України;Українська мова і література;Зараховано;160.0;8.0;62.0;0.0;"Комунальний заклад ""Полтавська загальноосвітня школа І-ІІІ ступенів № 28 Полтавської міської ради Полтавської області""";Полтавська область;м.Полтава. Шевченківський район міста;Шевченківський район міста;Історія України;українська;Зараховано;149.0;7.0;46.0;"Комунальний заклад ""Полтавська загальноосвітня школа І-ІІІ ступенів № 2 Полтавської міської ради Полтавської області""";Полтавська область;м.Полтава. Подільський район міста;Подільський район міста;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2019
e793df67-752f-4e40-ac67-cd3dadbd1738;2002.0;чоловіча;Закарпатська область;Закарпатська область;м.Мукачево;Випускник закладу загальної середньої освіти 2019 року;місто;Універсальний;українська;Мукачівська загальноосвітня школа І-ІІІ ступенів № 1 ім. О. С. Пушкіна виконавчого комітету Мукачівської міської ради Закарпатської області;середня загальноосвітня школа;Закарпатська область;м.Мукачево;м.Мукачево;Управління освіти, молоді та спорту виконавчого комітету Мукачівської міської ради;Українська мова і література;Зараховано;145.0;7.0;50.0;0.0;Мукачівська загальноосвітня школа І-ІІІ ступенів № 20 ім. О. Духновича Мукачівської міської ради Закарпатської області;Закарпатська область;м.Мукачево;м.Мукачево;Історія України;українська;Зараховано;138.0;8.0;41.0;Мукачівська загальноосвітня школа І-ІІІ ступенів № 1 ім. О. С. Пушкіна виконавчого комітету Мукачівської міської ради Закарпатської області;Закарпатська область;м.Мукачево;м.Мукачево;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Англійська мова;Зараховано;177.0;10.0;стандарт(академічний);57.0;"Мукачівський навчально-виховний комплекс ""Загальноосвітня школа І-ІІІ ступенів - дошкільний навчальний заклад"" № 11 Мукачівської міської ради Закарпатської області";Закарпатська область;м.Мукачево;м.Мукачево;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2019
08419cf6-49bc-42ae-8262-70d1022d4bd4;2001.0;чоловіча;Чернігівська область;м.Чернігів;Новозаводський район міста;Випускник закладу загальної середньої освіти 2019 року;місто;Правовий;українська;Чернігівська загальноосвітня школа I-III ступенів № 13 Чернігівської міської ради Чернігівської області;середня загальноосвітня школа;Чернігівська область;м.Чернігів. Новозаводський район міста;Новозаводський район міста;Управління освіти Чернігівської міської ради;Українська мова і література;Зараховано;111.0;4.0;29.0;0.0;Чернігівський колегіум № 11 Чернігівської міської ради Чернігівської області;Чернігівська область;м.Чернігів. Деснянський район міста;Деснянський район міста;;;;;;;;;;;Математика;українська;Зараховано;119.0;5.0;17.0;Ліцей №15 м.Чернігів;Чернігівська область;м.Чернігів. Новозаводський район міста;Новозаводський район міста;Фізика;українська;Зараховано;124.0;6.0;19.0;Чернігівська загальноосвітня школа I-III ступенів № 33 Чернігівської міської ради Чернігівської області;Чернігівська область;м.Чернігів. Деснянський район міста;Деснянський район міста;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2019
fc00d6ec-9726-4842-95bb-058144e7bb96;2002.0;чоловіча;Харківська область;м.Харків;Московський район міста;Випускник закладу загальної середньої освіти 2019 року;місто;Інформаційно-технологічний;українська;Харківська загальноосвітня школа I-III ступенів № 138 Харківської міської ради Харківської області;середня загальноосвітня школа;Харківська область;м.Харків. Московський район міста;Московський район міста;Управління освіти адміністрації Московського району Харківської міської ради;Українська мова і література;Зараховано;149.0;7.0;53.0;0.0;"Державний професійно-технічний навчальний заклад ""Харківське вище професійне училище будівництва""";Харківська область;м.Харків. Московський район міста;Московський район міста;;;;;;;;;;;Математика;українська;Зараховано;151.0;7.0;30.0;Харківський національний університет Повітряних Сил імені Івана Кожедуба;Харківська область;м.Харків. Шевченківський район міста;Шевченківський район міста;;;;;;;;;;;;;;;;;;;;;Біологія;українська;Зараховано;170.0;;54.0;"Національний аерокосмічний університет імені М.Є Жуковського ""Харківський авіаційний інститут"" ( Корпус №2)";Харківська область;м.Харків. Київський район міста;Київський район міста;;;;;;;;;;;Англійська мова;Зараховано;146.0;8.0;стандарт(академічний);42.0;Харківська загальноосвітня школа I-III ступенів № 5 Харківської міської ради Харківської області;Харківська область;м.Харків. Київський район міста;Київський район міста;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2019
d66a3e51-438c-41c1-871f-43eaabd8a3c5;2002.0;чоловіча;м.Київ;м.Київ;Деснянський район міста;Випускник закладу загальної середньої освіти 2019 року;місто;Іноземної філології;українська;Спеціалізована школа І-ІІІ ступенів № 152 з поглибленим вивченням англійської мови Деснянського району міста Києва;спеціалізована школа;м.Київ;м.Київ. Деснянський район міста;Деснянський район міста;Управління освіти Деснянської районної в місті Києві державної адміністрації;Українська мова і література;Зараховано;115.0;5.0;31.0;0.0;Спеціалізована школа І-ІІІ ступенів № 264 з поглибленим вивченням англійської мови Деснянського району міста Києва;м.Київ;м.Київ. Деснянський район міста;Деснянський район міста;Історія України;українська;Зараховано;130.0;8.0;38.0;Спеціалізована школа І-ІІІ ступенів № 264 з поглибленим вивченням англійської мови Деснянського району міста Києва;м.Київ;м.Київ. Деснянський район міста;Деснянський район міста;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Англійська мова;Зараховано;140.0;7.0;профільний;39.0;Школа І-ІІІ ступенів № 238 Деснянського району міста Києва;м.Київ;м.Київ. Деснянський район міста;Деснянський район міста;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2019
c2c8554c-d8c0-4b8d-9af5-7d99665545df;2002.0;жіноча;Харківська область;Харківський район;с.Руські Тишки;Випускник закладу загальної середньої освіти 2019 року;село;Універсальний;українська;"Комунальний заклад ""Русько-Тишківський ліцей Циркунівської сільської ради Харківської області""";середня загальноосвітня школа;Харківська область;Харківський район;с.Руські Тишки;Відділ освіти Циркунівської сільської ради Харківської області;Українська мова і література;Зараховано;184.0;11.0;85.0;0.0;Харківська гімназія № 13 Харківської міської ради Харківської області;Харківська область;м.Харків. Холодногірський район міста;Холодногірський район міста;Історія України;українська;Зараховано;162.0;;54.0;Коледж переробної та харчової промисловості Харківського національного технічного університету сільського господарства імені Петра Василенка;Харківська область;м.Харків. Холодногірський район міста;Холодногірський район міста;Математика;українська;Зараховано;151.0;7.0;30.0;"Державний професійно-технічний навчальний заклад ""Центр професійно-технічної освіти №3 м.Харкова""";Харківська область;м.Харків. Московський район міста;Московський район міста;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Англійська мова;Зараховано;130.0;6.0;стандарт(академічний);34.0;Харківська загальноосвітня школа I-III ступенів № 146 Харківської міської ради Харківської області;Харківська область;м.Харків. Шевченківський район міста;Шевченківський район міста;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2019
1cb067e1-ec8c-4b11-854f-1a4f4b6f281b;2002.0;жіноча;Івано-Франківська область;Рогатинський район;м.Рогатин;Випускник закладу загальної середньої освіти 2019 року;місто;Іноземної філології;українська;Рогатинський ліцей №1 Рогатинської районної ради Івано-Франківської області;спеціалізована школа;Івано-Франківська область;Рогатинський район;м.Рогатин;Відділ освіти, молоді та спорту Рогатинської районної державної адміністрації;Українська мова і література;Зараховано;153.0;7.0;56.0;0.0;Рогатинський ліцей №1 Рогатинської районної ради Івано-Франківської області;Івано-Франківська область;Рогатинський район;м.Рогатин;;;;;;;;;;;Математика;українська;Зараховано;133.0;6.0;22.0;Українська гімназія № 1 Івано-Франківської міської ради Івано-Франківської області;Івано-Франківська область;м.Івано-Франківськ;м.Івано-Франківськ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Англійська мова;Зараховано;163.0;9.0;профільний;50.0;Українська гімназія № 1 Івано-Франківської міської ради Івано-Франківської області;Івано-Франківська область;м.Івано-Франківськ;м.Івано-Франківськ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2019
302824b2-5624-4c50-92f7-97d91a4f54ba;2001.0;чоловіча;Луганська область;м.Лисичанськ;м.Новодружеськ;Випускник закладу загальної середньої освіти 2019 року;місто;Універсальний;українська;Лисичанська загальноосвітня школа І-ІІІ ступенів №6 Лисичанської міської ради Луганської області;середня загальноосвітня школа;Луганська область;м.Лисичанськ;м.Новодружеськ;Відділ освіти Лисичанської міської ради Луганської області;Українська мова і література;Зараховано;104.0;3.0;25.0;0.0;Лисичанська загальноосвітня школа І-ІІІ ступенів №14 Лисичанської міської ради Луганської області;Луганська область;м.Лисичанськ;м.Лисичанськ;Історія України;російська;Зараховано;107.0;6.0;30.0;Лисичанська загальноосвітня школа І-ІІІ ступенів №14 Лисичанської міської ради Луганської області;Луганська область;м.Лисичанськ;м.Лисичанськ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Географія;російська;Не подолав поріг;0.0;4.0;24.0;Сєвєродонецька загальноосвітня школа І-ІІІ ступенів № 14 Сєвєродонецької міської ради Луганської області;Луганська область;м.Сєвєродонецьк;м.Сєвєродонецьк;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2019
e826876a-4ed5-4d12-b86d-ee8cdc852051;2002.0;жіноча;Київська область;Київська область;м.Ірпінь;Випускник закладу загальної середньої освіти 2019 року;місто;Фізико-математичний;українська;Ірпінська загальноосвітня школа І-ІІІ ступенів №17 Ірпінської міської ради Київської області;середня загальноосвітня школа;Київська область;м.Ірпінь;м.Ірпінь;Управління освіти і науки Ірпінської міської ради Київської області;Українська мова і література;Зараховано;184.0;10.0;85.0;0.0;Ірпінська загальноосвітня школа І-ІІІ ступенів №3 Ірпінської міської ради Київської області;Київська область;м.Ірпінь;м.Ірпінь;;;;;;;;;;;Математика;українська;Зараховано;165.0;9.0;37.0;Ірпінська спеціалізована загальноосвітня школа І-ІІІ ступенів №12 з вивченням іноземних мов(школа лінгвістики) імені Заріфи Алієвої Ірпінської міської ради Київської області;Київська область;м.Ірпінь;м.Ірпінь;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Англійська мова;Зараховано;173.0;10.0;стандарт(академічний);55.0;"Бучанський навчально-виховний комплекс ""спеціалізована загальноосвітня школа І-ІІІ ступенів - загальноосвітня школа І-ІІІ ступенів"" №3 Бучанської міської ради Київської області";Київська область;м.Буча;м.Буча;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2019
eefab8e8-f373-4a7a-b756-7f03fed33fa1;2002.0;чоловіча;Миколаївська область;Миколаївська область;м.Вознесенськ;Випускник закладу загальної середньої освіти 2019 року;місто;Історичний;українська;Вознесенська загальноосвітня школа I-III ступенів №10 Вознесенської міської ради Миколаївської області;середня загальноосвітня школа;Миколаївська область;м.Вознесенськ;м.Вознесенськ;Управління освіти Вознесенської міської ради;Українська мова і література;Зараховано;127.0;5.0;38.0;0.0;Вознесенська гімназія №1 Вознесенської міської ради Миколаївської області;Миколаївська область;м.Вознесенськ;м.Вознесенськ;Історія України;українська;Зараховано;145.0;9.0;44.0;Вознесенська загальноосвітня школа I-III ступенів №8 Вознесенської міської ради Миколаївської області;Миколаївська область;м.Вознесенськ;м.Вознесенськ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Географія;українська;Зараховано;138.0;;44.0;Миколаївська загальноосвітня школа I-III ступенів №56 Миколаївської міської ради Миколаївської області;Миколаївська область;м.Миколаїв. Інгульський район міста;Інгульський район міста;Англійська мова;Зараховано;104.0;4.0;стандарт(академічний);21.0;Миколаївська загальноосвітня школа I-III ступенів №51 Миколаївської міської ради Миколаївської області;Миколаївська область;м.Миколаїв. Центральний район міста;Центральний район міста;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2019
b6111831-a31f-4210-9165-eabedc787d7e;2002.0;чоловіча;Хмельницька область;Старосинявський район;с.Адампіль;Випускник закладу загальної середньої освіти 2019 року;село;Математичний;українська;Адампільська загальноосвітня школа I-III ступенів;середня загальноосвітня школа;Хмельницька область;Старосинявський район;с.Адампіль;Відділ освіти, молоді, спорту, культури виконавчого комітету Старосинявської селищної ради Старосинявського району Хмельницької області;Українська мова і література;Зараховано;119.0;5.0;33.0;0.0;Старокостянтинівський ліцей Старокостянтинівської міської ради Хмельницької області імені Михайла Семеновича Рудяка;Хмельницька область;м.Старокостянтинів;м.Старокостянтинів;;;;;;;;;;;Математика;українська;Не подолав поріг;0.0;3.0;9.0;Хмельницький економіко-правовий коледж ПрАТ “Вищий навчальний заклад “Міжрегіональна Академія управління персоналом”;Хмельницька область;м.Хмельницький;м.Хмельницький;Фізика;українська;Не подолав поріг;0.0;3.0;8.0;Хмельницький університет управління та права. Факультет управління та економіки;Хмельницька область;м.Хмельницький;м.Хмельницький;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2019
ca7c3686-fc69-4f8d-8d39-b9619f4a14df;2002.0;жіноча;Тернопільська область;Теребовлянський район;с.Дарахів;Випускник закладу загальної середньої освіти 2019 року;село;Технологічний;українська;Дарахівська загальноосвітня школа І-ІІІ ступенів;середня загальноосвітня школа;Тернопільська область;Теребовлянський район;с.Дарахів;Відділ освіти Теребовлянської районної державної адміністрації;Українська мова і література;Зараховано;132.0;5.0;41.0;0.0;Теребовлянська загальноосвітня школа І-ІІІ ступенів №2;Тернопільська область;Теребовлянський район;м.Теребовля;Історія України;українська;Зараховано;158.0;8.0;51.0;Опорний заклад Теребовлянська загальноосвітня школа І-ІІІ ступенів №1 Теребовлянської міської ради Тернопільської області;Тернопільська область;Теребовлянський район;м.Теребовля;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Біологія;українська;Зараховано;131.0;6.0;35.0;Тернопільська загальноосвітня школа І-ІІІ ступенів № 10 Тернопільської міської ради Тернопільської області;Тернопільська область;м.Тернопіль;м.Тернопіль;Географія;українська;Зараховано;114.0;;33.0;Тернопільська загальноосвітня школа І-ІІІ ступенів № 28 Тернопільської міської ради Тернопільської області;Тернопільська область;м.Тернопіль;м.Тернопіль;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2019
59812803-ff32-424b-a62f-ad851c6eb696;2002.0;чоловіча;Сумська область;м.Суми;Ковпаківський район міста;Випускник закладу загальної середньої освіти 2019 року;місто;Технологічний;українська;Комунальна установа Сумська загальноосвітня школа І-ІІІ ступенів №15 ім. Д.Турбіна, м.Суми, Сумської області;середня загальноосвітня школа;Сумська область;м.Суми. Ковпаківський район міста;Ковпаківський район міста;Управління освіти і науки Сумської міської ради;Українська мова і література;Не подолав поріг;0.0;2.0;16.0;0.0;Машинобудівний коледж Сумського державного університету;Сумська область;м.Суми. Ковпаківський район міста;Ковпаківський район міста;Історія України;українська;Зараховано;118.0;6.0;34.0;"Державний навчальний заклад ""Сумське міжрегіональне вище професійне училище""";Сумська область;м.Суми. Ковпаківський район міста;Ковпаківський район міста;Математика;українська;Не подолав поріг;0.0;4.0;10.0;Сумський державний педагогічний університет імені А.С.Макаренка (Корпус Б);Сумська область;м.Суми. Ковпаківський район міста;Ковпаківський район міста;;;;;;;;;;;;;;;;;;;;;Біологія;українська;Не з’явився;;;;Сумський державний педагогічний університет імені А.С.Макаренка (Корпус А);Сумська область;м.Суми. Ковпаківський район міста;Ковпаківський район міста;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2019
c51034b6-a9d1-48f8-a79e-f86d13ec7b13;2000.0;чоловіча;Харківська область;Харківська область;м.Лозова;Випускник минулих років;місто;;;;;;;;;Українська мова і література;Зараховано;113.0;;30.0;0.0;Лозівська філія Харківського державного автомобільно-дорожнього коледжу;Харківська область;м.Лозова;м.Лозова;Історія України;українська;Не з’явився;;;;"Лозівський навчально-виховний комплекс ""загальноосвітній навчальний заклад-ліцей"" №4 Лозівської міської ради Харківської області";Харківська область;м.Лозова;м.Лозова;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Географія;українська;Не з’явився;;;;Харківський регіональний інститут державного управління Національної академії державного управління при Президентові України;Харківська область;м.Харків. Московський район міста;Московський район міста;Англійська мова;Не з’явився;;;;;Харківська гімназія № 152 Харківської міської ради Харківської області;Харківська область;м.Харків. Холодногірський район міста;Холодногірський район міста;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2019
f480456b-e6a4-47bb-bc35-41fc4607be24;2001.0;жіноча;Хмельницька область;Хмельницька область;м.Хмельницький;Учень (слухач) закладу професійної (професійно-технічної) освіти;місто;Кваліфікований робітник;українська;"ДНЗ ""Хмельницький центр професійно-технічної освіти сфери послуг""";центр професійно-технічної освіти;Хмельницька область;м.Хмельницький;м.Хмельницький;Департамент освіти і науки Хмельницької обласної державної адміністрації;Українська мова і література;Зараховано;127.0;5.0;38.0;0.0;"ДНЗ ""Вище професійне училище №11 м.Хмельницького""";Хмельницька область;м.Хмельницький;м.Хмельницький;Історія України;українська;Зараховано;140.0;9.0;42.0;Хмельницький ліцей №15 імені Олександра Співачука;Хмельницька область;м.Хмельницький;м.Хмельницький;Математика;українська;Зараховано;100.0;;11.0;Хмельницький університет управління та права. Факультет управління та економіки;Хмельницька область;м.Хмельницький;м.Хмельницький;;;;;;;;;;;;;;;;;;;;;Біологія;українська;Зараховано;109.0;;27.0;Хмельницька гуманітарно-педагогічна академія;Хмельницька область;м.Хмельницький;м.Хмельницький;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2019
d5241aba-ab2a-4f44-816a-6b7f6fd10cec;2001.0;жіноча;Донецька область;Донецька область;м.Слов'янськ;Учень (слухач) закладу професійної (професійно-технічної) освіти;місто;Кваліфікований робітник;українська;Державний навчальний заклад «Слов'янський професійний аграрний ліцей»;професійно-технічне училище відповідного профілю;Донецька область;м.Слов'янськ;м.Слов'янськ;Департамент освіти і науки Донецької обласної державної адміністрації;Українська мова і література;Не подолав поріг;0.0;3.0;20.0;0.0;Слов'янська загальноосвітня школа I-III ступенів №17 Слов'янської міської ради Донецької області;Донецька область;м.Слов'янськ;м.Слов'янськ;;;;;;;;;;;Математика;українська;Зараховано;104.0;4.0;12.0;Слов'янська загальноосвітня школа I-III ступенів №17 Слов'янської міської ради Донецької області;Донецька область;м.Слов'янськ;м.Слов'янськ;;;;;;;;;;;;;;;;;;;;;Біологія;українська;Зараховано;111.0;;28.0;Краматорська українська гімназія Краматорської міської ради Донецької області;Донецька область;м.Краматорськ;м.Краматорськ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2019
1bbd0508-d13e-4d74-afee-9b4809e87d9b;2002.0;жіноча;Івано-Франківська область;Івано-Франківська область;м.Івано-Франківськ;Студент закладу вищої освіти;місто;Молодший спеціаліст;українська;"Івано-Франківський юридичний коледж Національного університету ""Одеська юридична академія""";заклад вищої освіти;Івано-Франківська область;м.Івано-Франківськ;м.Івано-Франківськ;Міністерство освіти і науки України;Українська мова і література;Зараховано;113.0;6.0;30.0;0.0;Івано-Франківський коледж Львівського національного аграрного університету;Івано-Франківська область;м.Івано-Франківськ;м.Івано-Франківськ;Історія України;українська;Не подолав поріг;0.0;6.0;16.0;Вище професійне училище № 21 м.Івано-Франківська;Івано-Франківська область;м.Івано-Франківськ;м.Івано-Франківськ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2019
